customer_id,promo_dependency_score,is_promo_dependent,purchase_freq_numeric,estimated_clv_proxy,value_composite,value_tier,satisfaction_flag,is_subscriber,loyalty_freq,loyalty_spend,customer_segment
1991,0.0,0,1,95,0.4077380952380952,Mid,0,0,0,0,Mid-Value Organic
1992,0.0,0,4,116,0.0571078431372549,Low,0,0,0,0,Low-Value Organic
1993,0.0,0,12,1176,0.5805688942243564,High,1,0,1,1,High-Value Organic
1994,0.0,0,52,4992,0.758843537414966,High,1,0,0,1,High-Value Organic
1995,0.0,0,52,3432,0.6814625850340136,High,0,0,0,0,High-Value Organic
1996,0.0,0,4,320,0.4600840336134453,Mid,0,0,1,0,Mid-Value Organic
1997,0.0,0,4,108,0.1644207683073229,Low,0,0,0,0,Low-Value Organic
1998,0.0,0,26,650,0.2454565159397092,Low,1,0,0,0,Low-Value Organic
1999,0.0,0,4,180,0.2462234893957583,Low,0,0,0,0,Low-Value Organic
2000,0.0,0,12,1068,0.5294634520474856,High,1,0,1,1,High-Value Organic
2001,0.0,0,26,702,0.3558306655995731,Mid,0,0,0,0,Mid-Value Organic
2002,0.0,0,26,2340,0.4618680805655595,Mid,0,0,0,0,Mid-Value Organic
2003,0.0,0,4,260,0.3295568227290916,Low,0,0,0,0,Low-Value Organic
2004,0.0,0,4,288,0.4471588635454182,Mid,0,0,1,0,Mid-Value Organic
2005,0.0,0,26,1820,0.4533646792050154,Mid,0,0,0,0,Mid-Value Organic
2006,0.0,0,26,2132,0.6190109377084166,High,0,0,1,0,High-Value Organic
2007,0.0,0,1,97,0.3276360544217687,Low,1,0,0,0,Low-Value Organic
2008,0.0,0,4,100,0.0880602240896358,Low,0,0,0,0,Low-Value Organic
2009,0.0,0,4,192,0.3131452581032413,Low,0,0,1,0,Low-Value Organic
2010,0.0,0,26,2574,0.6626333866880086,High,1,0,1,1,High-Value Organic
2011,0.0,0,26,546,0.1811708016539949,Low,1,0,0,0,Low-Value Organic
2012,0.0,0,12,1128,0.4006369214352407,Mid,0,0,0,0,Mid-Value Organic
2013,0.0,0,26,1378,0.328109577164199,Low,0,0,0,0,Low-Value Organic
2014,0.0,0,4,280,0.3912064825930372,Mid,1,0,0,0,Mid-Value Organic
2015,0.0,0,26,676,0.5013238628784847,Mid,1,0,1,0,Mid-Value Organic
2016,0.0,0,26,2132,0.4693510737628384,Mid,1,0,0,1,Mid-Value Organic
2017,0.0,0,26,1222,0.4051503934907296,Mid,0,0,0,0,Mid-Value Organic
2018,0.0,0,4,128,0.3485194077631052,Low,1,0,1,0,Low-Value Organic
2019,0.0,0,52,5044,0.7834183673469388,High,1,0,0,1,High-Value Organic
2020,0.0,0,26,1768,0.5130585567560357,High,1,0,0,1,High-Value Organic
2021,0.0,0,4,92,0.2021758703481392,Low,1,0,1,0,Low-Value Organic
2022,0.0,0,4,132,0.3935024009603841,Mid,1,0,1,0,Mid-Value Organic
2023,0.0,0,26,988,0.3404395091369881,Low,1,0,0,1,Low-Value Organic
2024,0.0,0,26,1768,0.5470721621982125,High,1,0,1,1,High-Value Organic
2025,0.0,0,52,1196,0.6043367346938776,High,0,0,1,0,High-Value Organic
2026,0.0,0,26,754,0.4866129785247432,Mid,0,0,1,0,Mid-Value Organic
2027,0.0,0,4,140,0.3814275710284113,Mid,0,0,1,0,Mid-Value Organic
2028,0.0,0,4,292,0.5737745098039215,High,1,0,1,0,High-Value Organic
2029,0.0,0,26,2184,0.4912898492730426,Mid,0,0,0,0,Mid-Value Organic
2030,0.0,0,4,92,0.2974139655862345,Low,1,0,1,0,Low-Value Organic
2031,0.0,0,12,804,0.5194294384420435,High,0,0,1,0,High-Value Organic
2032,0.0,0,12,612,0.2078648125917034,Low,1,0,0,0,Low-Value Organic
2033,0.0,0,1,36,0.1482993197278911,Low,1,0,0,0,Low-Value Organic
2034,0.0,0,1,55,0.3635204081632652,Mid,0,0,1,0,Mid-Value Organic
2035,0.0,0,12,360,0.2904328398025877,Low,0,0,1,0,Low-Value Organic
2036,0.0,0,52,3640,0.8273809523809524,High,1,0,1,1,High-Value Organic
2037,0.0,0,52,3276,0.8186224489795918,High,0,0,1,0,High-Value Organic
2038,0.0,0,26,2262,0.4833816860077364,Mid,1,0,0,1,Mid-Value Organic
2039,0.0,0,26,1820,0.6030245431505935,High,1,0,1,1,High-Value Organic
2040,0.0,0,26,1326,0.4966469921301854,Mid,0,0,1,0,Mid-Value Organic
2041,0.0,0,4,100,0.3193527410964386,Low,0,0,1,0,Low-Value Organic
2042,0.0,0,26,832,0.3018340669601174,Low,0,0,0,0,Low-Value Organic
2043,0.0,0,12,624,0.4365212751767373,Mid,1,0,1,0,Mid-Value Organic
2044,0.0,0,52,1716,0.7140306122448979,High,0,0,1,0,High-Value Organic
2045,0.0,0,26,1768,0.4722422302254234,Mid,0,0,0,0,Mid-Value Organic
2046,0.0,0,4,80,0.1896758703481392,Low,1,0,1,0,Low-Value Organic
2047,0.0,0,4,128,0.2668867547018807,Low,0,0,1,0,Low-Value Organic
2048,0.0,0,1,82,0.4692176870748299,Mid,0,0,1,0,Mid-Value Organic
2049,0.0,0,4,256,0.4342336934773909,Mid,1,0,1,0,Mid-Value Organic
2050,0.0,0,1,24,0.1119047619047619,Low,0,0,0,0,Low-Value Organic
2051,0.0,0,1,96,0.377891156462585,Mid,0,0,0,0,Mid-Value Organic
2052,0.0,0,12,1128,0.4686641323195945,Mid,1,0,0,1,Mid-Value Organic
2053,0.0,0,1,48,0.3139455782312925,Low,0,0,1,0,Low-Value Organic
2054,0.0,0,26,1560,0.4321061758036548,Mid,1,0,0,1,Mid-Value Organic
2055,0.0,0,1,56,0.2384353741496598,Low,0,0,0,0,Low-Value Organic
2056,0.0,0,52,1716,0.5711734693877552,High,0,0,1,0,High-Value Organic
2057,0.0,0,12,552,0.3707049486461251,Mid,1,0,1,0,Mid-Value Organic
2058,0.0,0,4,148,0.1176520608243297,Low,1,0,0,0,Low-Value Organic
2059,0.0,0,4,392,0.4534513805522208,Mid,0,0,0,0,Mid-Value Organic
2060,0.0,0,52,2600,0.7916666666666666,High,0,0,1,0,High-Value Organic
2061,0.0,0,4,252,0.3484343737494997,Low,0,0,0,0,Low-Value Organic
2062,0.0,0,1,70,0.3511904761904762,Mid,0,0,0,0,Mid-Value Organic
2063,0.0,0,4,252,0.2940126050420168,Low,0,0,0,0,Low-Value Organic
2064,0.0,0,12,1032,0.5577797785780979,High,0,0,1,0,High-Value Organic
2065,0.0,0,12,1188,0.4282729758570094,Mid,1,0,0,1,Mid-Value Organic
2066,0.0,0,26,1040,0.2807456315859677,Low,0,0,0,0,Low-Value Organic
2067,0.0,0,26,2392,0.7559156996131785,High,1,0,1,1,High-Value Organic
2068,0.0,0,26,546,0.3172252234227024,Low,0,0,0,0,Low-Value Organic
2069,0.0,0,12,972,0.618579098305989,High,1,0,1,1,High-Value Organic
2070,0.0,0,4,328,0.291546618647459,Low,0,0,0,0,Low-Value Organic
2071,0.0,0,12,1056,0.4436641323195945,Mid,0,0,0,0,Mid-Value Organic
2072,0.0,0,4,400,0.5978391356542617,High,1,0,1,0,High-Value Organic
2073,0.0,0,52,3432,0.6678571428571428,High,1,0,0,1,High-Value Organic
2074,0.0,0,4,100,0.0472438975590236,Low,0,0,0,0,Low-Value Organic
2075,0.0,0,26,1378,0.5934156996131786,High,0,0,1,0,High-Value Organic
2076,0.0,0,12,336,0.4317593704148326,Mid,1,0,1,0,Mid-Value Organic
2077,0.0,0,26,598,0.3187558356676003,Low,1,0,0,0,Low-Value Organic
2078,0.0,0,1,34,0.2284013605442176,Low,0,0,1,0,Low-Value Organic
2079,0.0,0,52,2184,0.6903061224489795,High,0,0,1,0,High-Value Organic
2080,0.0,0,4,96,0.1383153261304522,Low,0,0,0,0,Low-Value Organic
2081,0.0,0,26,1222,0.3847422302254235,Mid,0,0,0,0,Mid-Value Organic
2082,0.0,0,26,2028,0.7247932506335868,High,1,0,1,1,High-Value Organic
2083,0.0,0,4,356,0.49078131252501,Mid,0,0,1,0,Mid-Value Organic
2084,0.0,0,26,1534,0.4959667200213418,Mid,0,0,1,0,Mid-Value Organic
2085,0.0,0,4,376,0.613655462184874,High,1,0,1,0,High-Value Organic
2086,0.0,0,52,2548,0.7058673469387755,High,1,0,1,1,High-Value Organic
2087,0.0,0,4,356,0.5452030812324931,High,1,0,1,0,High-Value Organic
2088,0.0,0,52,4732,0.6291666666666667,High,1,0,0,1,High-Value Organic
2089,0.0,0,1,89,0.614030612244898,High,1,0,1,0,High-Value Organic
2090,0.0,0,4,228,0.4458833533413366,Mid,0,0,1,0,Mid-Value Organic
2091,0.0,0,12,852,0.4204498466053087,Mid,0,0,0,0,Mid-Value Organic
2092,0.0,0,4,388,0.4969037615046018,Mid,0,0,0,0,Mid-Value Organic
2093,0.0,0,52,2340,0.6143707482993198,High,0,0,1,0,High-Value Organic
2094,0.0,0,1,91,0.3162414965986394,Low,1,0,0,0,Low-Value Organic
2095,0.0,0,1,25,0.14328231292517,Low,0,0,0,0,Low-Value Organic
2096,0.0,0,26,1638,0.3425653594771241,Low,1,0,0,1,Low-Value Organic
2097,0.0,0,1,52,0.310204081632653,Low,1,0,1,0,Low-Value Organic
2098,0.0,0,52,2236,0.4563775510204082,Mid,1,0,0,1,Mid-Value Organic
2099,0.0,0,4,112,0.1821928771508603,Low,0,0,0,0,Low-Value Organic
2100,0.0,0,1,78,0.5750000000000001,High,0,0,1,0,High-Value Organic
2101,0.0,0,26,806,0.4473272642390289,Mid,1,0,1,0,Mid-Value Organic
2102,0.0,0,26,598,0.2507286247832466,Low,0,0,0,0,Low-Value Organic
2103,0.0,0,12,300,0.2423886221155128,Low,1,0,0,0,Low-Value Organic
2104,0.0,0,52,4472,0.7443877551020407,High,0,0,0,0,High-Value Organic
2105,0.0,0,52,4576,0.929591836734694,High,0,0,1,0,High-Value Organic
2106,0.0,0,26,910,0.4775993730825663,Mid,1,0,1,0,Mid-Value Organic
2107,0.0,0,4,136,0.3432472989195678,Low,1,0,1,0,Low-Value Organic
2108,0.0,0,4,300,0.4800670268107243,Mid,0,0,1,0,Mid-Value Organic
2109,0.0,0,4,184,0.1483493397358943,Low,1,0,0,0,Low-Value Organic
2110,0.0,0,4,124,0.2491146458583433,Low,0,0,1,0,Low-Value Organic
2111,0.0,0,4,372,0.5618697478991597,High,1,0,1,0,High-Value Organic
2112,0.0,0,1,85,0.3660714285714285,Mid,0,0,0,0,Mid-Value Organic
2113,0.0,0,26,1768,0.4042150193410697,Mid,1,0,0,1,Mid-Value Organic
2114,0.0,0,4,160,0.2934173669467787,Low,0,0,1,0,Low-Value Organic
2115,0.0,0,1,51,0.2039965986394557,Low,0,0,0,0,Low-Value Organic
2116,0.0,0,26,2210,0.5362728424703215,High,0,0,0,0,High-Value Organic
2117,0.0,0,26,598,0.5092320261437909,High,0,0,1,0,High-Value Organic
2118,0.0,0,1,28,0.101360544217687,Low,1,0,0,0,Low-Value Organic
2119,0.0,0,4,176,0.30328131252501,Low,1,0,1,0,Low-Value Organic
2120,0.0,0,26,1482,0.5556605975723623,High,0,0,1,0,High-Value Organic
2121,0.0,0,4,392,0.5963085234093637,High,0,0,1,0,High-Value Organic
2122,0.0,0,12,816,0.4827797785780979,Mid,0,0,1,0,Mid-Value Organic
2123,0.0,0,52,1872,0.6789115646258503,High,1,0,1,1,High-Value Organic
2124,0.0,0,26,1846,0.5187558356676004,High,0,0,0,0,High-Value Organic
2125,0.0,0,4,240,0.3291316526610644,Low,1,0,0,0,Low-Value Organic
2126,0.0,0,4,348,0.5028561424569827,Mid,1,0,1,0,Mid-Value Organic
2127,0.0,0,12,456,0.3305688942243563,Low,1,0,1,0,Low-Value Organic
2128,0.0,0,52,2340,0.7028061224489797,High,1,0,1,1,High-Value Organic
2129,0.0,0,52,2444,0.5818877551020408,High,0,0,0,0,High-Value Organic
2130,0.0,0,4,228,0.2486044417767107,Low,0,0,0,0,Low-Value Organic
2131,0.0,0,1,68,0.4176870748299319,Mid,0,0,1,0,Mid-Value Organic
2132,0.0,0,26,1352,0.3511537948512738,Mid,0,0,0,0,Mid-Value Organic
2133,0.0,0,52,4524,0.7077380952380952,High,1,0,0,1,High-Value Organic
2134,0.0,0,1,34,0.1399659863945578,Low,1,0,0,0,Low-Value Organic
2135,0.0,0,26,1066,0.4821912098172602,Mid,0,0,1,0,Mid-Value Organic
2136,0.0,0,4,376,0.3279411764705882,Low,1,0,0,0,Low-Value Organic
2137,0.0,0,26,2418,0.6308306655995731,High,0,0,0,0,High-Value Organic
2138,0.0,0,4,204,0.2780262104841937,Low,1,0,0,0,Low-Value Organic
2139,0.0,0,4,168,0.3493697478991597,Low,0,0,1,0,Low-Value Organic
2140,0.0,0,52,4940,0.8635204081632653,High,0,0,1,0,High-Value Organic
2141,0.0,0,26,2340,0.6931605975723624,High,0,0,1,0,High-Value Organic
2142,0.0,0,1,98,0.5358843537414967,High,1,0,1,0,High-Value Organic
2143,0.0,0,4,156,0.234828931572629,Low,1,0,0,0,Low-Value Organic
2144,0.0,0,26,1716,0.6747932506335866,High,1,0,1,1,High-Value Organic
2145,0.0,0,4,92,0.1953731492597038,Low,0,0,0,0,Low-Value Organic
2146,0.0,0,1,73,0.43171768707483,Mid,1,0,1,0,Mid-Value Organic
2147,0.0,0,4,92,0.3314275710284113,Low,1,0,1,0,Low-Value Organic
2148,0.0,0,26,1118,0.2796401894090969,Low,1,0,0,1,Low-Value Organic
2149,0.0,0,26,1170,0.3900143390689609,Mid,1,0,0,1,Mid-Value Organic
2150,0.0,0,52,1092,0.3374999999999999,Low,1,0,0,1,Low-Value Organic
2151,0.0,0,52,2080,0.4914965986394558,Mid,0,0,0,0,Mid-Value Organic
2152,0.0,0,12,696,0.345875016673336,Low,0,0,0,0,Low-Value Organic
2153,0.0,0,26,1248,0.5657796451914098,High,1,0,1,1,High-Value Organic
2154,0.0,0,1,94,0.5124149659863946,High,1,0,1,0,High-Value Organic
2155,0.0,0,4,296,0.4622949179671868,Mid,0,0,1,0,Mid-Value Organic
2156,0.0,0,12,612,0.5071845404828599,Mid,0,0,1,0,Mid-Value Organic
2157,0.0,0,26,2158,0.6980075363478724,High,0,0,1,0,High-Value Organic
2158,0.0,0,26,1768,0.6355075363478725,High,1,0,1,1,High-Value Organic
2159,0.0,0,26,2184,0.4844871281846072,Mid,1,0,0,1,Mid-Value Organic
2160,0.0,0,1,58,0.3828231292517006,Mid,0,0,1,0,Mid-Value Organic
2161,0.0,0,1,92,0.4360544217687074,Mid,0,0,0,0,Mid-Value Organic
2162,0.0,0,26,1794,0.3947762438308657,Mid,1,0,0,1,Mid-Value Organic
2163,0.0,0,52,2496,0.6608843537414967,High,0,0,1,0,High-Value Organic
2164,0.0,0,12,720,0.5310790983059891,High,1,0,1,0,High-Value Organic
2165,0.0,0,26,520,0.4695211417900493,Mid,1,0,1,0,Mid-Value Organic
2166,0.0,0,4,220,0.4443527410964386,Mid,1,0,1,0,Mid-Value Organic
2167,0.0,0,26,2288,0.7800653594771241,High,0,0,1,0,High-Value Organic
2168,0.0,0,26,1248,0.4977524343070561,Mid,1,0,1,1,Mid-Value Organic
2169,0.0,0,4,296,0.4554921968787515,Mid,1,0,1,0,Mid-Value Organic
2170,0.0,0,26,1092,0.4659497132186208,Mid,0,0,1,0,Mid-Value Organic
2171,0.0,0,4,128,0.3145058023209284,Low,1,0,1,0,Low-Value Organic
2172,0.0,0,26,2548,0.5428204615179405,High,1,0,0,1,High-Value Organic
2173,0.0,0,26,2314,0.4849122982526344,Mid,0,0,0,0,Mid-Value Organic
2174,0.0,0,4,388,0.5785364145658263,High,1,0,1,0,High-Value Organic
2175,0.0,0,1,49,0.1208333333333333,Low,0,0,0,0,Low-Value Organic
2176,0.0,0,26,1300,0.6081265839669201,High,0,0,1,0,High-Value Organic
2177,0.0,0,4,364,0.6079581832733093,High,0,0,1,0,High-Value Organic
2178,0.0,0,26,2418,0.5219871281846071,High,0,0,0,0,High-Value Organic
2179,0.0,0,1,98,0.5358843537414967,High,1,0,1,0,High-Value Organic
2180,0.0,0,12,984,0.4186641323195945,Mid,0,0,0,0,Mid-Value Organic
2181,0.0,0,4,148,0.3761554621848739,Mid,1,0,1,0,Mid-Value Organic
2182,0.0,0,26,1638,0.5534497132186208,High,0,0,1,0,High-Value Organic
2183,0.0,0,26,2574,0.6626333866880086,High,0,0,1,0,High-Value Organic
2184,0.0,0,12,444,0.14953147925837,Low,1,0,0,0,Low-Value Organic
2185,0.0,0,4,136,0.1799819927971188,Low,0,0,0,0,Low-Value Organic
2186,0.0,0,4,128,0.4029411764705882,Mid,0,0,1,0,Mid-Value Organic
2187,0.0,0,4,92,0.0661214485794317,Low,1,0,0,0,Low-Value Organic
2188,0.0,0,1,78,0.3709183673469387,Mid,1,0,0,0,Mid-Value Organic
2189,0.0,0,52,2808,0.529421768707483,High,1,0,0,1,High-Value Organic
2190,0.0,0,26,2444,0.7846571962118181,High,1,0,1,1,High-Value Organic
2191,0.0,0,1,75,0.4468537414965985,Mid,1,0,1,0,Mid-Value Organic
2192,0.0,0,26,1794,0.673687808456716,High,1,0,1,1,High-Value Organic
2193,0.0,0,12,420,0.1888171935440843,Low,0,0,0,0,Low-Value Organic
2194,0.0,0,12,936,0.3611811391223156,Mid,1,0,0,1,Mid-Value Organic
2195,0.0,0,4,116,0.3768357342937175,Mid,0,0,1,0,Mid-Value Organic
2196,0.0,0,12,744,0.2536981459250367,Low,0,0,0,0,Low-Value Organic
2197,0.0,0,52,3016,0.6957482993197278,High,1,0,1,1,High-Value Organic
2198,0.0,0,12,1056,0.6205348806189143,High,0,0,1,0,High-Value Organic
2199,0.0,0,12,960,0.553187941843404,High,0,0,1,0,High-Value Organic
2200,0.0,0,12,564,0.4497015472855809,Mid,1,0,1,0,Mid-Value Organic
2201,0.0,0,4,204,0.3256452581032413,Low,1,0,1,0,Low-Value Organic
2202,0.0,0,1,25,0.0820578231292517,Low,1,0,0,0,Low-Value Organic
2203,0.0,0,52,1872,0.5496598639455782,High,1,0,0,1,High-Value Organic
2204,0.0,0,4,316,0.4763255302120848,Mid,0,0,1,0,Mid-Value Organic
2205,0.0,0,12,492,0.1934090302787781,Low,0,0,0,0,Low-Value Organic
2206,0.0,0,52,3536,0.7102040816326531,High,0,0,1,0,High-Value Organic
2207,0.0,0,26,1326,0.4558306655995731,Mid,0,0,0,0,Mid-Value Organic
2208,0.0,0,1,38,0.1430272108843537,Low,0,0,0,0,Low-Value Organic
2209,0.0,0,12,552,0.3298886221155129,Low,0,0,0,0,Low-Value Organic
2210,0.0,0,4,80,0.3121248499399759,Low,1,0,1,0,Low-Value Organic
2211,0.0,0,26,650,0.4155245431505935,Mid,0,0,1,0,Mid-Value Organic
2212,0.0,0,4,356,0.6064275710284114,High,0,0,1,0,High-Value Organic
2213,0.0,0,4,308,0.3999649859943977,Mid,0,0,0,0,Mid-Value Organic
2214,0.0,0,4,376,0.4435874349739896,Mid,0,0,0,0,Mid-Value Organic
2215,0.0,0,52,5200,0.7959183673469387,High,1,0,0,1,High-Value Organic
2216,0.0,0,26,2496,0.6637388288648792,High,0,0,1,0,High-Value Organic
2217,0.0,0,26,936,0.3253034547152194,Low,1,0,0,1,Low-Value Organic
2218,0.0,0,26,702,0.4714769241029745,Mid,0,0,1,0,Mid-Value Organic
2219,0.0,0,4,268,0.3446928771508603,Low,0,0,0,0,Low-Value Organic
2220,0.0,0,26,2366,0.5612728424703214,High,0,0,0,0,High-Value Organic
2221,0.0,0,1,62,0.4879251700680272,Mid,1,0,1,0,Mid-Value Organic
2222,0.0,0,1,88,0.5078231292517007,High,0,0,1,0,High-Value Organic
2223,0.0,0,52,3432,0.7222789115646258,High,1,0,1,1,High-Value Organic
2224,0.0,0,4,260,0.2343187274909964,Low,1,0,0,0,Low-Value Organic
2225,0.0,0,4,100,0.292141856742697,Low,1,0,1,0,Low-Value Organic
2226,0.0,0,1,64,0.2989795918367346,Low,1,0,0,0,Low-Value Organic
2227,0.0,0,1,72,0.4003401360544217,Mid,1,0,1,0,Mid-Value Organic
2228,0.0,0,26,1924,0.6673102574363079,High,1,0,1,1,High-Value Organic
2229,0.0,0,52,2600,0.4855442176870748,Mid,0,0,0,0,Mid-Value Organic
2230,0.0,0,12,1164,0.726062091503268,High,1,0,1,1,High-Value Organic
2231,0.0,0,26,936,0.4477524343070562,Mid,1,0,1,1,Mid-Value Organic
2232,0.0,0,52,2548,0.4541666666666666,Mid,1,0,0,1,Mid-Value Organic
2233,0.0,0,26,1664,0.4351674002934507,Mid,1,0,0,1,Mid-Value Organic
2234,0.0,0,12,372,0.4374566493263972,Mid,1,0,1,0,Mid-Value Organic
2235,0.0,0,52,3432,0.6950680272108843,High,1,0,1,1,High-Value Organic
2236,0.0,0,1,82,0.5508503401360544,High,1,0,1,0,High-Value Organic
2237,0.0,0,26,2288,0.5623782846471922,High,0,0,0,0,High-Value Organic
2238,0.0,0,4,136,0.2820228091236494,Low,1,0,1,0,Low-Value Organic
2239,0.0,0,52,4368,0.7156462585034014,High,1,0,0,1,High-Value Organic
2240,0.0,0,4,384,0.6083833533413365,High,1,0,1,0,High-Value Organic
2241,0.0,0,4,284,0.3477541016406562,Low,1,0,0,0,Low-Value Organic
2242,0.0,0,26,2002,0.4145041349873282,Mid,0,0,0,0,Mid-Value Organic
2243,0.0,0,26,1716,0.3822762438308657,Mid,1,0,0,1,Mid-Value Organic
2244,0.0,0,1,21,0.0857993197278911,Low,0,0,0,0,Low-Value Organic
2245,0.0,0,1,37,0.2136904761904761,Low,1,0,0,0,Low-Value Organic
2246,0.0,0,26,2340,0.7543850873682807,High,1,0,1,1,High-Value Organic
2247,0.0,0,4,384,0.5947779111644658,High,1,0,1,0,High-Value Organic
2248,0.0,0,1,37,0.1864795918367346,Low,1,0,0,0,Low-Value Organic
2249,0.0,0,26,1716,0.4775143390689609,Mid,0,0,0,0,Mid-Value Organic
2250,0.0,0,52,2340,0.6279761904761905,High,1,0,1,1,High-Value Organic
2251,0.0,0,52,4628,0.7432823129251701,High,1,0,0,1,High-Value Organic
2252,0.0,0,12,1128,0.5230859010270775,High,1,0,0,1,High-Value Organic
2253,0.0,0,1,96,0.4527210884353741,Mid,1,0,0,0,Mid-Value Organic
2254,0.0,0,12,372,0.2605859010270775,Low,0,0,0,0,Low-Value Organic
2255,0.0,0,4,316,0.5579581832733093,High,1,0,1,0,High-Value Organic
2256,0.0,0,4,156,0.3776860744297719,Mid,1,0,1,0,Mid-Value Organic
2257,0.0,0,4,88,0.2456282513005202,Low,1,0,1,0,Low-Value Organic
2258,0.0,0,1,32,0.0840136054421768,Low,1,0,0,0,Low-Value Organic
2259,0.0,0,4,284,0.5246248499399759,High,1,0,1,0,High-Value Organic
2260,0.0,0,1,96,0.4731292517006802,Mid,0,0,0,0,Mid-Value Organic
2261,0.0,0,4,328,0.3799819927971188,Mid,1,0,0,0,Mid-Value Organic
2262,0.0,0,26,1976,0.4715619581165799,Mid,1,0,0,1,Mid-Value Organic
2263,0.0,0,12,264,0.413562091503268,Mid,0,0,1,0,Mid-Value Organic
2264,0.0,0,4,160,0.3818527410964386,Mid,0,0,1,0,Mid-Value Organic
2265,0.0,0,12,1104,0.7052287581699347,High,1,0,1,1,High-Value Organic
2266,0.0,0,4,376,0.3891656662665066,Mid,1,0,0,0,Mid-Value Organic
2267,0.0,0,52,2288,0.64421768707483,High,1,0,1,1,High-Value Organic
2268,0.0,0,52,2548,0.6990646258503402,High,1,0,1,1,High-Value Organic
2269,0.0,0,12,312,0.1921335200746965,Low,0,0,0,0,Low-Value Organic
2270,0.0,0,1,38,0.2518707482993197,Low,1,0,1,0,Low-Value Organic
2271,0.0,0,52,3744,0.5908163265306122,High,0,0,0,0,High-Value Organic
2272,0.0,0,4,396,0.6753051220488194,High,0,0,1,0,High-Value Organic
2273,0.0,0,12,456,0.4394124316393224,Mid,1,0,1,0,Mid-Value Organic
2274,0.0,0,26,2496,0.5616980125383487,High,1,0,0,1,High-Value Organic
2275,0.0,0,26,702,0.444266039749233,Mid,1,0,1,0,Mid-Value Organic
2276,0.0,0,52,1248,0.4112244897959183,Mid,1,0,0,1,Mid-Value Organic
2277,0.0,0,52,4264,0.7549319727891156,High,1,0,0,1,High-Value Organic
2278,0.0,0,4,224,0.2852541016406562,Low,1,0,0,0,Low-Value Organic
2279,0.0,0,4,100,0.0744547819127651,Low,1,0,0,0,Low-Value Organic
2280,0.0,0,4,268,0.4467336934773909,Mid,0,0,1,0,Mid-Value Organic
2281,0.0,0,26,546,0.3716469921301854,Mid,0,0,1,0,Mid-Value Organic
2282,0.0,0,1,27,0.3012755102040816,Low,0,0,1,0,Low-Value Organic
2283,0.0,0,1,97,0.368452380952381,Mid,1,0,0,0,Mid-Value Organic
2284,0.0,0,26,1170,0.4920551553954915,Mid,1,0,1,1,Mid-Value Organic
2285,0.0,0,1,63,0.3084183673469388,Low,1,0,0,0,Low-Value Organic
2286,0.0,0,4,400,0.6046418567426971,High,1,0,1,0,High-Value Organic
2287,0.0,0,4,152,0.3259003601440576,Low,0,0,1,0,Low-Value Organic
2288,0.0,0,1,45,0.1381802721088435,Low,0,0,0,0,Low-Value Organic
2289,0.0,0,52,4732,0.9625,High,1,0,1,1,High-Value Organic
2290,0.0,0,52,4264,0.904591836734694,High,1,0,1,1,High-Value Organic
2291,0.0,0,4,192,0.2859343737494997,Low,0,0,0,0,Low-Value Organic
2292,0.0,0,4,120,0.142907162865146,Low,1,0,0,0,Low-Value Organic
2293,0.0,0,12,408,0.3343103908229958,Low,1,0,1,0,Low-Value Organic
2294,0.0,0,4,272,0.3216486594637855,Low,0,0,0,0,Low-Value Organic
2295,0.0,0,1,95,0.5778061224489796,High,1,0,1,0,High-Value Organic
2296,0.0,0,4,88,0.3272609043617447,Low,0,0,1,0,Low-Value Organic
2297,0.0,0,4,352,0.6362745098039215,High,0,0,1,0,High-Value Organic
2298,0.0,0,4,332,0.2821078431372549,Low,1,0,0,0,Low-Value Organic
2299,0.0,0,4,348,0.35999899959984,Mid,0,0,0,0,Mid-Value Organic
2300,0.0,0,4,228,0.4935024009603841,Mid,0,0,1,0,Mid-Value Organic
2301,0.0,0,12,1056,0.6069294384420435,High,1,0,1,1,High-Value Organic
2302,0.0,0,1,20,0.1360544217687075,Low,0,0,0,0,Low-Value Organic
2303,0.0,0,12,468,0.4027627717753768,Mid,0,0,1,0,Mid-Value Organic
2304,0.0,0,26,1846,0.5799803254635187,High,1,0,1,1,High-Value Organic
2305,0.0,0,26,1898,0.4386537948512738,Mid,1,0,0,1,Mid-Value Organic
2306,0.0,0,52,3276,0.8254251700680273,High,0,0,1,0,High-Value Organic
2307,0.0,0,26,2028,0.4526844070961717,Mid,0,0,0,0,Mid-Value Organic
2308,0.0,0,1,96,0.5139455782312925,High,0,0,1,0,High-Value Organic
2309,0.0,0,4,324,0.4166316526610644,Mid,0,0,0,0,Mid-Value Organic
2310,0.0,0,4,380,0.3457132853141256,Low,1,0,0,0,Low-Value Organic
2311,0.0,0,12,816,0.3671335200746966,Mid,1,0,0,0,Mid-Value Organic
2312,0.0,0,4,112,0.1141656662665066,Low,1,0,0,0,Low-Value Organic
2313,0.0,0,4,120,0.1837234893957583,Low,0,0,0,0,Low-Value Organic
2314,0.0,0,26,806,0.4473272642390289,Mid,1,0,1,0,Mid-Value Organic
2315,0.0,0,4,380,0.406937775110044,Mid,1,0,0,0,Mid-Value Organic
2316,0.0,0,4,316,0.5919717887154862,High,0,0,1,0,High-Value Organic
2317,0.0,0,1,39,0.1199829931972789,Low,1,0,0,0,Low-Value Organic
2318,0.0,0,12,408,0.3139022275576897,Low,1,0,1,0,Low-Value Organic
